སྐར་མ་ཆ་སྡོད།	གཞི་གཅིག་ལ་བརྟེན་ནས་བསྐོར་བ་བྱེད་པའི་བརྟན་སྐར་གཉིས་ཀྱིས་གྲུབ།	གྲུབ་ཚུལ།
དགེ་བསྙེན་བློ་བཟང་བསྟན་སྐྱོང་།	མཚོ་ལྷོ་ཁུལ་ཁྲི་ཀ་རྫོང་འཕྲང་དམར་གྲོང་རྡལ།	སྲིད་འཛིན་ཁོངས་གཏོགས།
ཧ་ནེ་གྲོང་ཁྱེར།	HaNoi	ཕྱི་ཡིག་གི་མིང་།
གྲ་ཕྱི་གཙང་འགྲམ་གྱི་རྡོ་རིང་།	བོད་སིལ་བུར་ཐོར་བའི་དུས་སྟོད།	བཞེངས་ལོ།
བརྐུས་པ་འཇལ་གྱི་ཞལ་ལྕེ།	盗窃追赔律	རྒྱ་ཡིག་གི་མིང་།
དགུ་རོང་མ་ཎི་ཐང་།	dgurongmanitang	ལ་ཏིང་གི་མིང་།
ཀྲི་ཅིན་བྲག་ཕུག	དུས་བཞི	ཡུལ་སྐོར་དུས་ཚིགས
ཚ་རྒྱུད་རྩྭ་ཐང་གི་ནམ་ཟླ།	ལོ་ཧྲིལ་བོའི་ནང་དྲོད་ཚད་མཐོ་བ་དང་།ཐན་པ་དང་ཆར་ལྡན་དུས་གཉིས་ཀྱི་འགྱུར་བ་མངོན་གསལ་ཡིན།	ཁྱད་ཆོས།
རྐང་མཛུབ།	toe	ཕྱི་ཡིག་གི་མིང་།
གདུང་རྐུ་ཀ་བརྗེ།	偷梁换柱	རྒྱ་ཡིག་གི་མིང་།
མོ་ཞི་ཁོའི་མི།	墨西哥人	རྒྱ་ཡིག་གི་མིང་།
གང་ཟག་གི་བདག་མེད།	人无我	རྒྱ་ཡིག་གི་མིང་།
བསྟན་པ་རྒྱལ་མཚན།	ཀྲུང་གོ།	རྒྱལ་ཁབ།
བོད་ཡིག་ཆ་འཕྲིན་ལག་རྩལ།	ཆ་འཕྲིན་ལག་རྩལ།	རིགས།
ལི་ཡན་ཧུང་།	རྒྱ་རིགས།	མི་རིགས།
ལོ་རྒྱུས་རིག་པ་གསར་བ།	新历史主义	རྒྱ་ཡིག་གི་མིང་།
ཆ་ག་པ།	གཤོག་དྲང་སྡེ།	སྡེ།
རྫོང་འགག་མཁར་རྫོང་།	སྐམ་ས་ཆེན་པོའི་རང་བཞིན་གྱི་དུས་རླུང་གནམ་གཤིས།	གནམ་གཤིས།
རུས་པའི་གནད།	སྲོག་ཆགས་ཀྱི་ཤ་གནད་ཅིག	གཤིས་གཏོགས།
རུ་ནང་ལྷ་རྗེ་བསོད་ནམས་དབང་གྲགས།	汝囊医师索郎旺扎	རྒྱ་ཡིག་གི་མིང་།
སྙེ་འཕྲིན་ལས་རྒྱལ་མཚན།	赤列江才	རྒྱ་ཡིག་གི་མིང་།
གློག་གཏོང་སྣང་ཚུལ།	discharging	དབྱིན་ཡིག་གི་མིང་།
ཐིའུ་བཀླུབས་མེ་ཏོག	Tulipagesneriana	ལ་ཏིང་གི་སྐད
ཆན་ཐང་གཙང་བོ།	QiantangRiver	ཕྱི་ཡིག་གི་མིང་།
ཀརྨ་པ་ཆོས་དབྱིངས་རྡོ་རྗེ།	ཀརྨ་བཀའ་བརྒྱུད།	གྲུབ་མཐའ།
ལུས་སྦྱོང་ཁང་།	སྒྲིག་ཆས་ཆ་ཚང་ཡོད་དགོས་པ།	ཆ་རྐྱེན།
ངང་དཀར་སྐར་ཚོམ།	ཏུའུ་གྲུ་བཞི་མ804	རྒྱ་ཁྱོན།
སྙན་ངག་གི་ཚིག་གི་ཉིང་འདུས།	སྙན་ངག	ཁོངས་གཏོགས།
ཟུར་ཡུལ་སློབ་ཆུང་།	སློབ་ཆུང་།	སློབ་རིགས།
དཀའ་ཆེན་ཡེ་ཤེས་རྒྱལ་མཚན།	གཏིང་སྐྱེས་ཀྱི་གཟར་བྱང་སྦུག་ཏུ་སྐུ་འཁྲུངས།	འཁྲུངས་ཡུལ།
རོང་ཟོམ་ཆོས་བཟང་།	རུ་ལག་གཙང་སྨད་ཀྱི་སྣར་ལུངས་རོང་།	འཁྲུངས་ཡུལ།
ཁྱི་མིག	ཁྱུ་མིག	རིགས།
ཀུན་དགའ་འཇམ་དབྱང་བློ་གྲོས།	ངག་དབང་ཡོན་ཏན་བཟང་པོ།	བླ་མ་གཙོ་བོ།
ཀྲང་ལིའང་།	ཧོང་ལའོ་རིག་པ།	དད་མོས།
ཤོན་ཞབས་བྲོ།	སྤྱི་ལོ2008ལོའི་ཟླ6ཚེས7	མཆོག་མཆན་བཀོད་ལོ།
རླིག་རིལ།	testicle，testis	ཕྱི་ཡིག་གི་མིང་།
རྩེབ་གཉག	སྲོག་ཆགས་ཁམས།	ཁམས།
སྤྱན་ལེགས་བྱམས་ཁང་།	ཞང་སྣ་ནམ་རྡོ་རྗེ་དབང་ཕྱུག	བཞེངས་མཁན།
ངལ་རྩོལ་དཔལ་འབྱོར་རིག་པ།	དཔལ་འབྱོར་རིག་པའི་རིག་ཚན་ཞིག	རིགས་དབྱེ།
བྱ་ཆི་གོ	རིགས18ཡོད	རིགས
ཞ་ཉེ།	Plumbum(Lead)	ཕྱི་ཡིག་གི་མིང་།
སྤྱི་ཚོགས་འཚོ་བ།	རིགས་མང་།	རིགས་དབྱེ།
འོད་ཟེར་དགོན་པ།	ཀྲུང་གོ	ཁོངས་གཏོགས་རྒྱལ་ཁབ།
གླང་ཆེན་གང་ག་ཆུ་བསྒྱུར།	སྨན་རྫས།	ཁོངས་གཏོགས།
དབང་ཆེན་སྟོབས་རྒྱལ།	མགོ་ལོག་ཨ་སྐྱོང་སྦྲ་སར་དཔོན་ཚང་།	འཁྲུངས་ཡུལ།
ལང་ཏེgརྐྱེན་ཆ།	དངོས་ལུགས་རིག་པ།	རིག་གཞུང་ཚན་ཁག
ཧྭ་བྱང་དུས་འགྱུར།	སྤྱི་ལོ1935ལོ།	དུས་ཚོད།
རྫོང་འགག་མཁར་རྫོང་།	སྨི31ཡོད།	མཐོ་ཚད།
ཅང་སུའུ་ཞིང་ཆེན།	ཚ་དྲོད་ཁུལ་ནས་ཚ་ཁུལ་ཕལ་བར་བསྐྱོད་པའི་བར་བརྒལ་གྱི་ནམ་ཟླ།	གནམ་གཤིས།
མཐོ་གནོན་སླ་ང་།	སླ་ང་།སླ་ངའི་ཁ་ལེབ།དབུགས་གཏོང་ཁུང་བུ།ཞུ་བྱེད་ཀྱི་རྫས་ལེབ་སོགས།	གྲུབ་ཆ།
ཤོང་སྟོན་ལོ་ཙཱ་པ་རྡོ་རྗེ་རྒྱལ་མཚན།	བོད་རིགས།	མི་རིགས།
སོག་པོ་རྟ་རྫོང་།	蒙古马国	རྒྱ་ཡིག་གི་མིང་།
ལྡེ་འཕྲུལ་ནམ་གཞུང་བཙན།	ཟ་ནམ་ཟིན་ལྡེ།	ཡབ།
ཡ་མ་སུན་གཙང་བོ།	མ་ཏའེ་ལ་གཙང་བོ།	ཆུ་ལག
ཆོས་རྗེ་རྒྱལ་མཚན་བཟང་པོ།	རྗེ་ཤེར་བཟང་།	བླ་མ།
མཛོ་མོ་རི་རྫོང་མཁར།	ཀ་རིང་ཞོལ་མ་སྡེ་བའི་གྲམ་པའི་ནུབ་ངོས་ཀྱི་ཐེམ་ཐོག་ཏུ་ཆགས་ཡོད།	གནས་ཡུལ།
ཉིང་ཞ་ཧུའེ་རིགས་རང་སྐྱོང་ལྗོངས།	（+86）0951—0955	ས་ཁོངས་ཀྱི་ཁ་པར་ཨང་རྟགས།
ཀྲི་ཅིན་བྲག་ཕུག	ZhijinCaves	ཕྱི་ཡིག་གི་མིང་།
ལུག་མཉེ་མེ་ཏོག	百合花	རྒྱ་ཡིག་གི་མིང་
ཞི་ཨན་དུས་འགྱུར།	西安事变	རྒྱ་ཡིག་གི་མིང་།
སོ་བ།	སྙེ་མ་ཅན་གྱི་སྡེ།	སྡེ།
སྟག་རྫོང༌་།	མཚོ་ལྷོ་ཁུལ་འབའ་རྫོང་རྐ་འབའ་སུམ་མདོ་གྲོང་རྡལ།	སྲིད་འཛིན་ཁོངས་གཏོགས།
བོད་རྒྱ་དབྱིན་གསུམ་ཆ་འཕྲིན་ལག་རྩལ་གྱི་ཚིག་མཛོད།	ཆ་འཕྲིན་ལག་རྩལ།	ཁྱབ་ཁོངས།
ཐན་ཅིན་བཞི་བ།	8500K	ཕྱི་ངོས་དྲོད་ཚད།
བ་གླང་།	བ་གླང་ཁོངས།	ཁོངས།
སྐུད་ལྡན་བརྙན་འཕྲིན།	བརྙན་འཕྲིན་དང་རྒྱང་སྒྲོག་རླུང་འཕྲིན་གྱི་ལེ་ཚན་བརྒྱུད་གཏོང་།	བྱེད་ནུས།
སྲིད་འཛིན་དོ་དམ་ཁྲིམས་ལུགས་ཅན།	行政管理法制化	རྒྱ་ཡིག་གི་མིང་།
དྲ་གྲུག	网球	རྒྱ་ཡིག་གི་མིང་།
ཁུ་ཁོལ་ཁུ་ནག	བཏུང་ཆུ	རིགས་དབྱེ
རོག་ཤེས་རབ་འོད།	བཀྲ་ཤིས་གྲགས་པ།	ཡབ།
ཧྥུ་ཧྲི་རི་མོ།	འཇར་པན་ཅང་ཧུའུ་དུས་སྐབས།(སྤྱི་ལོ1603ལོ～སྤྱི་ལོ1867ལོའི་བར)	དར་བའི་དུས་སྐབས།
བོང་སྟག་གོ་ན་ཚང་།	郭那部落	རྒྱ་ཡིག་གི་མིང་།
བརྒལ་ལམ།	超车道	རྒྱ་ཡིག་གི་མིང་།
གནའ་བོའི་ཀེ་རི་སི།	ཀེ་རི་སིའི་སྐད།	གཞུང་ཕྱོགས་སྐད་རིགས།
རཀྴ་ཤི་ནའི་ཡུལ།	གནའ་བོའི་རྒྱལ་ཁབ།	རིགས་དབྱེ།
མཆིན་ནད་གྲང་སྦོས།	ཁོང་ནད།	རིགས་དབྱེ།
འོད་འདུས་དགོན་པ།	ཀྲུང་གོ	ཁོངས་གཏོགས་རྒྱལ་ཁབ།
སྐར་མ་ལག་དང་པོ།	20/7.5/7.2	ཚངས་ཕྱེད།
ཐཱན་རྒྱུའི་སྐར་རྡོ་ཟླུམ་རིལ།	carbonaceouschondrite/Cchondrite	ཕྱི་ཡིག་གི་མིང་།
མའོ་རྫོང་བུད་མེད་དང་བྱིས་པ་བདེ་སྲུང་ཁང་།	སི་ཁྲོན་ཞིང་ཆེན་གྱི་རྔ་བ་ཁུལ་མའོ་རྫོང་ཧྥེང་དབྱི་གྲོང་རྡལ།	གནས་ཡུལ།
ཀྲུང་གོ་མི་དམངས་བཅིངས་འགྲོལ་དམག་མའོ་རྫོང་ཡན་ལག་དམག་ཁུལ།	中国人民解放军茂县军分区	རྒྱ་ཡིག་གི་མིང་།
ཁྲོ་བོ་གཙོ་མཆོག	སྲིད་ཞི་མཉམ་ཉིད་དུ་རྟོགས་པའི་ངང་ལ་བློ་མི་གཡོ་བར་ཅི་བཞིན་པའི་དོན་བཞག་ནས་འབྲས་བུ་སྒྲུབ་པའོ།།	སྒོམ་པ།
སྒལ་ཚིགས་མེད་པའི་སྲོག་ཆགས།	无脊椎动物	རྒྱ་ཡིག་གི་མིང་།
བཀྲ་ཤིས་ལྷུན་པོ།	བཀྲ་ཤིས་ལྷུན་པོ་དཔལ་གྱི་སྡེ་ཆེན་ཕྱོགས་ལས་རྣམ་པར་རྒྱལ་བའི་གླིང་།	མཚན་རྒྱས་པ།
ཧ་ཉིའུ་སློབ་ཆུང་།	སྤྱི་ལོ1957ལོར།	བཙུགས་ལོ།
རིག་འཛིན་ཀུ་མཱ་རཱ་ཛ།	སྤྱི་ལོ（1266—1343）	འཁྲུངས་འདས་ལོ་ཚིགས།
ལྗིད་ཤུགས་རླབས་སྤྲིན།	重力波云	རྒྱ་ཡིག་གི་མིང་།
བསྟན་རྒྱས།	སྤྱི་ལོ1954ལོ།	འཁྲུངས་ལོ།
Ⅱ29	ཤིང་ཁྲམ།	རིགས་དབྱེ།
དོམ་ཕྲུག་སྐར་ཚོམ།	小熊座	རྒྱ་ཡིག་གི་མིང་།
ཐབ་ཀའི་སྐར་ཚོམ།	མེ་ཐབ།	མཚོན་བྱེད་དངོས་པོ།
རུས་སྦལ།	རུས་སྦལ་ཁོངས།	ཁོངས།
ཇག་བཅོམ་ནས་ངོ་ལོག་ཟིང་འཁྲུག་ཞི་འཇགས་སུ་བཏང་བ།	ས་གནས་ཀྱི་ཡུལ་དམག་དང་བཅིངས་འགྲོལ་དམག	དམག་འཁྲུག་ཏུ་ཞུགས་མཁན།
འགྲམ་རྨེན་གཉན་ཚད་ནད་དུག	mumpsvirus	ཕྱི་ཡིག་གི་མིང་།
ཁ་ཤ	狍子	རྒྱ་ཡིག་གི་མིང་།
འབྲུག་དཀར་གཙང་བོ།	འབྲི་ཆུ་ཡི་རིམ་པ་གཉིས་པའི་ཡན་ལག་ཆུ་བོ་དང་ཅཱ་ལིན་གཙང་བོའི་རིམ་པ་དང་བོའི་ཡན་ལག་ཆུ་བོ།	ཆུ་ཁོངས།
སྤྱི་ཚོགས་རིང་ལུགས་ཀྱི་ལམ་ལུགས་བཙུགས་པ།	Establishmentofthesocialistsystem	ཕྱི་ཡིག་གི་མིང་།
གཞི་ལྔ།	五事五位	རྒྱ་ཡིག་གི་མིང།
ཕྱུག་བདག་དགག་རྒྱག	欢乐斗地主	རྒྱ་ཡིག་གི་མིང་
XPཡི་གསར་སྒྱུར་མཚམས་བཞག	2014ལོའི་ཟླ4པའི་ཚེས8ཉིན	མཇུག་སྒྲིལ་ཁྱབ་བསྒྲགས་དུས་ཚོད
ཁྲོ་རུ་ཚེ་རྣམ།	ཁྲོ་རུ་མཁན་ཆེན་ཚེ་རྣམ་རིན་པོ་ཆེ།	བོད་ཡིག་གི་མིང་།
འདམ་གཞོངས་ཆེན་པོ།	Everglades	ཕྱི་ཡིག་གི་མིང་།
སྣང་ངུ་གཡུ་སྟག	གླིང་སྒྲུང་མི་སྣ།	རིགས་དབྱེ།
ཀུན་ལྡན་འགུག་ཤུགས་གཏན་སྲོལ།	F=(G×M₁×M₂)/R²	སྤྱི་འགྲོས།
སྲན་མའི་མེ་ཏོག	སྲན་མའི་མེ་ཏོག	རིགས
ལྷོ་པ་རིགས།	3682（2010ལོར་སྡོམ་རྩིས་བྱས་པ）	མི་གྲངས།
ཁྲི་ཆེན་བྱམས་པ་རྒྱ་མཚོ།	བོད་རང་སྐྱོང་ལྗོངས་འཕན་པོ་ཞོགས་ཀྱི་གྲམ་ཕུ།	འཁྲུངས་ཡུལ།
གཏུམ་འབྲུག	Dinosauria、dinosaur	ལ་ཏིང་གི་སྐད
